,film_id,avg_rental_cost,avg_hours_rented,avg_hours_rental_allowed,category_id,language_id,hours_length,avg_replacement_cost,rating,description,special_features,actors_in_film,actor_list,total_actor_fame,total_actor_influence,num_rent
112,120,7.99,138.4444,72.0,15,1,1.5333,16.99,NC-17,A Fanciful Tale of a Pioneer And a Technical Writer who must Outgun a Pioneer in A Shark Tank,"set([u'Deleted Scenes', u'Commentaries'])",8,"83,93,98,110,131,145,161,167",217.0,848.0,9
113,121,4.656667,123.1111,96.0,2,1,2.5167,15.99,PG,A Astounding Character Study of a Composer And a Student who must Overcome a Composer in A Monastery,"set([u'Trailers', u'Behind the Scenes'])",7,"16,51,59,83,158,162,200",192.0,742.0,18
114,122,1.511739,113.8261,168.0,11,1,1.9,11.99,PG,A Amazing Epistle of a Student And a Astronaut who must Discover a Frisbee in The Canadian Rockies,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",7,"37,53,57,76,94,157,196",221.0,809.0,23
115,123,5.1775,103.625,144.0,16,1,1.4167,22.99,G,A Amazing Panorama of a Crocodile And a Forensic Psychologist who must Pursue a Secret Agent in The First Manned Space Station,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",4,"92,102,144,197",143.0,490.0,16
116,124,6.615,102.75,72.0,3,1,2.7167,16.99,PG-13,A Intrepid Documentary of a Boat And a Crocodile who must Chase a Robot in The Sahara Desert,set([u'Trailers']),5,"17,64,80,93,102",156.0,583.0,8
117,125,3.99,129.8333,120.0,16,1,1.0167,19.99,NC-17,A Intrepid Drama of a Frisbee And a Hunter who must Kill a Secret Agent in New Orleans,"set([u'Behind the Scenes', u'Commentaries'])",7,"15,23,34,65,138,144,198",223.0,806.0,6
118,126,8.101111,146.4444,72.0,1,1,2.9833,16.99,G,A Insightful Yarn of a A Shark And a Pastry Chef who must Face a Boy in A Monastery,set([u'Trailers']),5,"24,53,95,106,110",141.0,530.0,9
119,127,6.056667,121.1034,120.0,5,1,1.8667,14.99,G,A Fast-Paced Panorama of a Girl And a A Shark who must Confront a Boy in Ancient India,"set([u'Deleted Scenes', u'Commentaries'])",4,"17,144,159,187",126.0,445.0,30
120,129,6.132857,135.9048,72.0,6,1,2.9833,16.99,R,A Taut Tale of a Explorer And a Pastry Chef who must Conquer a Hunter in A MySQL Convention,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",6,"54,59,62,175,195,197",168.0,645.0,21
121,130,1.365,127.5,168.0,1,1,1.8333,24.99,PG-13,A Amazing Documentary of a Secret Agent And a Astronaut who must Vanquish a Hunter in A Shark Tank,"set([u'Deleted Scenes', u'Behind the Scenes'])",4,"59,103,144,195",119.0,418.0,24
122,131,5.74,98.0,120.0,4,1,2.5333,12.99,PG,A Beautiful Character Study of a Sumo Wrestler And a Dentist who must Find a Dog in California,set([u'Deleted Scenes']),4,"29,147,151,179",115.0,456.0,24
123,132,1.609048,113.7143,144.0,14,1,1.9,25.99,PG,A Beautiful Documentary of a Boy And a Robot who must Discover a Squirrel in Australia,"set([u'Deleted Scenes', u'Behind the Scenes'])",2,"2,134",47.0,183.0,21
124,133,5.067692,159.0833,168.0,12,1,1.95,14.99,NC-17,A Fateful Reflection of a Moose And a Husband who must Overcome a Monkey in Nigeria,set([u'Trailers']),7,"29,60,68,107,132,133,148",202.0,719.0,13
125,134,6.605385,118.6154,96.0,2,1,0.85,21.99,PG,A Amazing Story of a Mad Cow And a Dog who must Kill a Husband in A Monastery,set([u'Trailers']),4,"48,57,63,96",98.0,385.0,13
126,135,5.249259,121.7037,72.0,15,1,1.1667,22.99,R,A Astounding Story of a Forensic Psychologist And a Forensic Psychologist who must Overcome a Moose in Ancient China,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",6,"33,58,83,140,144,194",178.0,681.0,27
127,136,2.99,101.375,168.0,13,1,2.4333,26.99,NC-17,A Boring Drama of a Dog And a Forensic Psychologist who must Outrace a Explorer in Ancient India,set([u'Behind the Scenes']),6,"32,104,106,107,118,153",176.0,645.0,8
128,137,5.39,122.3333,72.0,14,1,1.1,21.99,PG,A Action-Packed Display of a Man And a Waitress who must Build a Dog in A MySQL Convention,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",3,"86,92,108",95.0,336.0,15
129,138,3.418571,98.2857,120.0,14,1,1.1833,29.99,R,A Unbelieveable Epistle of a Robot And a Husband who must Chase a Robot in The First Manned Space Station,"set([u'Deleted Scenes', u'Behind the Scenes'])",2,"107,185",72.0,247.0,21
130,139,5.5405,134.0,168.0,8,1,1.9,21.99,PG,A Astounding Saga of a Technical Writer And a Butler who must Battle a Butler in A Shark Tank,"set([u'Trailers', u'Commentaries'])",5,"42,142,147,149,170",144.0,533.0,20
131,140,1.84,134.25,144.0,14,1,1.45,23.99,G,A Emotional Character Study of a Pioneer And a Girl who must Discover a Dog in Ancient Japan,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",2,"1,20",49.0,192.0,20
132,141,5.615,132.0,144.0,10,1,3.0833,11.99,PG-13,A Fateful Yarn of a Mad Cow And a Waitress who must Battle a Student in California,"set([u'Deleted Scenes', u'Behind the Scenes'])",8,"79,118,121,127,143,154,193,195",220.0,833.0,16
133,142,3.126364,110.4545,72.0,6,1,2.0333,24.99,PG,A Emotional Drama of a Dog And a Explorer who must Outrace a Technical Writer in Australia,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",2,"21,60",62.0,216.0,22
134,143,1.49,117.2727,144.0,7,1,2.3667,17.99,PG,A Lacklusture Epistle of a Boat And a Technical Writer who must Fight a A Shark in The Canadian Rockies,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",5,"66,75,82,97,119",145.0,556.0,22
135,145,5.682308,112.3846,120.0,8,1,2.0667,25.99,G,A Epic Documentary of a Sumo Wrestler And a Butler who must Kill a Car in Ancient India,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",4,"2,134,147,199",93.0,371.0,13
136,146,3.615,123.4286,144.0,7,1,1.7833,24.99,G,A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station,set([u'Commentaries']),13,"5,20,22,31,37,101,149,165,166,171,178,184,188",360.0,1451.0,8
137,147,2.64,135.45,120.0,8,1,1.6833,16.99,NC-17,A Action-Packed Epistle of a Dentist And a Moose who must Meet a Mad Cow in Ancient Japan,"set([u'Behind the Scenes', u'Commentaries'])",5,"9,26,43,131,197",142.0,523.0,20
138,149,1.370952,129.3333,168.0,3,1,2.5,21.99,NC-17,A Action-Packed Epistle of a Feminist And a Astronaut who must Conquer a Boat in A Manhattan Penthouse,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",3,"120,148,200",61.0,253.0,21
139,150,3.305789,125.7895,168.0,6,1,1.6833,9.99,PG,A Stunning Character Study of a Composer And a Mad Cow who must Succumb a Cat in Soviet Georgia,set([u'Behind the Scenes']),5,"27,41,48,54,176",142.0,540.0,19
140,151,6.759231,157.5833,120.0,14,1,2.3833,26.99,NC-17,A Brilliant Saga of a Pastry Chef And a Hunter who must Confront a Butler in Berlin,set([u'Deleted Scenes']),4,"49,112,118,123",109.0,422.0,13
141,152,4.056667,121.6,120.0,3,1,1.5,13.99,PG-13,A Thoughtful Drama of a Pastry Chef And a Dentist who must Pursue a Girl in A Baloon,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",2,"19,181",64.0,224.0,15
142,153,1.682308,122.4615,168.0,14,1,2.75,18.99,G,A Fanciful Character Study of a Technical Writer And a Husband who must Redeem a Robot in The Outback,"set([u'Deleted Scenes', u'Commentaries'])",8,"25,51,57,77,94,149,152,155",218.0,836.0,13
143,154,3.43,120.6,144.0,2,1,1.35,12.99,G,A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia,"set([u'Deleted Scenes', u'Commentaries'])",7,"13,14,17,33,121,145,173",201.0,769.0,25
144,155,1.657222,143.5294,144.0,13,1,2.5,26.99,PG-13,A Fanciful Documentary of a Crocodile And a Technical Writer who must Fight a A Shark in A Baloon,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",7,"12,16,139,145,156,175,192",197.0,736.0,18
145,156,7.275714,124.2857,72.0,6,1,2.7333,15.99,G,A Thrilling Display of a Sumo Wrestler And a Girl who must Confront a Man in A Baloon,set([u'Commentaries']),4,"104,110,132,196",104.0,374.0,7
146,157,1.19,121.1,168.0,3,1,2.3833,29.99,PG-13,A Insightful Documentary of a Technical Writer And a Feminist who must Challenge a Cat in A Baloon,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",5,"87,109,122,127,138",125.0,496.0,10
147,158,3.463684,111.8947,144.0,12,1,2.0667,16.99,R,A Amazing Drama of a Car And a Robot who must Pursue a Dentist in New Orleans,set([u'Behind the Scenes']),5,"8,65,105,122,154",141.0,530.0,19
148,159,6.168571,116.6786,120.0,5,1,0.9667,12.99,R,A Unbelieveable Panorama of a Frisbee And a Hunter who must Vanquish a Monkey in Ancient India,"set([u'Trailers', u'Behind the Scenes'])",6,"21,41,149,157,179,199",163.0,630.0,28
149,160,2.357895,111.4118,96.0,2,1,1.0833,12.99,PG-13,A Epic Tale of a Pioneer And a Hunter who must Escape a Girl in A U-Boat,"set([u'Trailers', u'Deleted Scenes'])",4,"38,137,178,182",99.0,396.0,19
150,161,5.847143,126.7143,144.0,12,1,1.1667,27.99,NC-17,A Taut Tale of a Butler And a Mad Scientist who must Build a Crocodile in Ancient China,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",6,"43,68,87,121,134,194",146.0,574.0,7
151,162,4.51,113.44,96.0,1,1,1.5833,13.99,R,A Taut Tale of a Car And a Pioneer who must Conquer a Sumo Wrestler in An Abandoned Fun House,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",8,"13,89,107,111,114,132,173,176",237.0,889.0,25
152,163,2.99,130.25,96.0,13,1,2.3167,29.99,PG-13,A Beautiful Yarn of a Astronaut And a Frisbee who must Overcome a Explorer in A Jet Boat,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",4,"31,40,86,194",96.0,402.0,8
153,164,2.037619,105.5238,96.0,6,1,0.9167,20.99,PG,A Astounding Documentary of a Mad Cow And a Pioneer who must Challenge a Butler in The Sahara Desert,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",10,"6,24,31,45,48,144,162,178,193,197",259.0,1026.0,21
154,165,5.615,136.375,168.0,14,1,1.1667,27.99,G,A Brilliant Panorama of a Dentist And a Moose who must Find a Student in The Gulf of Mexico,"set([u'Trailers', u'Deleted Scenes'])",4,"6,20,83,107",125.0,464.0,16
155,166,3.906667,130.5,144.0,4,1,2.4833,19.99,G,A Thoughtful Panorama of a Car And a Crocodile who must Sink a Monkey in The Sahara Desert,"set([u'Behind the Scenes', u'Commentaries'])",7,"1,106,122,129,163,171,192",187.0,704.0,24
156,167,5.297692,106.9231,144.0,16,1,1.8167,10.99,NC-17,A Awe-Inspiring Drama of a Boy And a Frisbee who must Escape a Pastry Chef in California,set([u'Commentaries']),3,"63,117,151",78.0,315.0,26
157,168,1.656667,73.8333,120.0,3,1,1.1167,23.99,R,A Boring Saga of a Lumberjack And a Monkey who must Find a Monkey in The Gulf of Mexico,"set([u'Trailers', u'Behind the Scenes'])",5,"39,128,150,174,187",149.0,550.0,6
158,169,4.99,108.2941,72.0,16,1,1.2667,19.99,NC-17,A Unbelieveable Panorama of a Pioneer And a Husband who must Meet a Mad Cow in An Abandoned Mine Shaft,"set([u'Behind the Scenes', u'Commentaries'])",5,"149,154,164,184,196",144.0,545.0,17
159,170,6.74,150.75,120.0,9,1,2.0,28.99,PG-13,A Awe-Inspiring Tale of a Forensic Psychologist And a Woman who must Challenge a Database Administrator in Ancient Japan,set([u'Behind the Scenes']),8,"7,75,88,121,135,139,151,154",206.0,847.0,16
160,172,5.47,131.28,168.0,7,1,1.8667,12.99,NC-17,A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria,"set([u'Deleted Scenes', u'Behind the Scenes'])",9,"5,18,27,29,34,47,107,119,133",266.0,989.0,25
161,173,5.418571,120.9286,168.0,7,1,1.0833,25.99,PG-13,A Insightful Story of a Car And a Boy who must Battle a Technical Writer in A Baloon,set([u'Behind the Scenes']),4,"7,112,119,190",114.0,447.0,14
162,174,5.679655,122.6207,144.0,12,1,3.0,13.99,NC-17,A Stunning Reflection of a Cat And a Woman who must Find a Astronaut in Ancient Japan,set([u'Commentaries']),2,"46,109",46.0,200.0,29
163,175,6.048824,140.0,72.0,8,1,2.0333,27.99,PG-13,A Stunning Epistle of a Cat And a Forensic Psychologist who must Confront a Pioneer in A Baloon,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",6,"58,80,84,125,143,177",180.0,687.0,17
164,176,1.808182,121.6818,144.0,15,1,1.45,21.99,PG-13,A Touching Documentary of a Cat And a Pastry Chef who must Find a Lumberjack in A Baloon,"set([u'Behind the Scenes', u'Commentaries'])",3,"38,44,91",75.0,275.0,22
165,177,6.99,136.8462,96.0,14,1,2.8667,20.99,R,A Unbelieveable Drama of a Crocodile And a Mad Cow who must Reach a Dentist in A Shark Tank,"set([u'Deleted Scenes', u'Commentaries'])",7,"12,16,40,60,97,146,158",217.0,810.0,13
166,178,1.561429,120.0,144.0,5,1,1.9167,25.99,G,A Fateful Documentary of a Crocodile And a Husband who must Face a Husband in The First Manned Space Station,"set([u'Deleted Scenes', u'Behind the Scenes'])",7,"24,50,81,117,147,149,158",222.0,818.0,7
167,179,6.24,102.75,96.0,7,1,2.8833,14.99,G,A Taut Drama of a Mad Scientist And a Man who must Escape a Pioneer in An Abandoned Mine Shaft,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",6,"8,21,25,60,111,192",165.0,622.0,16
168,180,3.39,95.8,96.0,4,1,3.0667,27.99,PG-13,A Awe-Inspiring Story of a Student And a Frisbee who must Conquer a Crocodile in An Abandoned Mine Shaft,"set([u'Trailers', u'Commentaries'])",4,"43,153,163,170",91.0,377.0,5
169,181,3.297692,120.3462,168.0,16,1,2.7667,10.99,PG-13,A Insightful Display of a A Shark And a Monkey who must Face a Database Administrator in Ancient India,set([u'Commentaries']),5,"53,91,113,139,171",138.0,532.0,26
170,182,5.275714,125.8571,168.0,5,1,3.0833,9.99,G,A Fateful Documentary of a Robot And a Student who must Battle a Cat in A Monastery,set([u'Commentaries']),3,"19,34,89",74.0,294.0,7
171,183,6.754706,135.25,96.0,8,1,1.8667,14.99,R,A Taut Character Study of a Husband And a Waitress who must Sink a Squirrel in A MySQL Convention,set([u'Commentaries']),3,"59,98,157",86.0,334.0,17
172,184,5.767778,128.8889,72.0,4,1,1.5333,24.99,PG-13,A Unbelieveable Tale of a Car And a Explorer who must Confront a Boat in A Manhattan Penthouse,set([u'Deleted Scenes']),4,"54,104,144,170",115.0,446.0,18
173,185,4.132857,80.1429,72.0,9,1,2.4333,10.99,PG,A Astounding Drama of a Boy And a Lumberjack who must Fight a Butler in A Baloon,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",5,"3,74,123,140,191",144.0,547.0,7
174,186,1.3025,98.8125,144.0,7,1,1.0667,17.99,NC-17,A Lacklusture Display of a Explorer And a Hunter who must Succumb a Database Administrator in A Baloon Factory,"set([u'Deleted Scenes', u'Behind the Scenes'])",6,"26,60,81,121,142,198",200.0,700.0,16
175,187,3.899091,121.5455,120.0,15,1,0.95,12.99,NC-17,A Fanciful Documentary of a Teacher And a Dog who must Outgun a Forensic Psychologist in A Baloon Factory,set([u'Commentaries']),6,"14,45,76,89,159,186",159.0,613.0,11
176,188,2.99,104.8889,168.0,5,1,2.2667,24.99,PG,A Fanciful Panorama of a Boy And a Woman who must Vanquish a Database Administrator in The Outback,"set([u'Deleted Scenes', u'Commentaries'])",13,"31,82,97,112,114,125,141,149,158,161,168,173,177",368.0,1446.0,9
177,189,3.5525,142.7143,72.0,10,1,2.3167,23.99,NC-17,A Emotional Drama of a Womanizer And a Squirrel who must Vanquish a Crocodile in Ancient India,"set([u'Trailers', u'Deleted Scenes'])",3,"101,106,197",101.0,360.0,16
178,190,5.918571,100.6429,120.0,4,1,2.8667,23.99,NC-17,A Awe-Inspiring Reflection of a Squirrel And a Boat who must Outrace a Car in A Jet Boat,"set([u'Trailers', u'Behind the Scenes'])",6,"91,109,117,124,150,175",162.0,609.0,14
179,191,1.816087,124.0455,144.0,3,1,2.3833,27.99,PG-13,A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",6,"9,10,141,146,167,175",161.0,625.0,23
180,193,3.704286,102.4762,120.0,2,1,2.55,20.99,G,A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",8,"6,88,94,126,136,149,154,179",216.0,858.0,21
181,194,1.573333,113.1667,144.0,1,1,1.7333,22.99,PG,A Awe-Inspiring Documentary of a Woman And a Husband who must Sink a Database Administrator in The First Manned Space Station,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",10,"24,41,81,98,102,106,111,114,126,178",296.0,1114.0,12
182,196,1.132857,91.4286,168.0,4,1,1.15,29.99,G,A Brilliant Tale of a Car And a Moose who must Battle a Dentist in Nigeria,"set([u'Deleted Scenes', u'Behind the Scenes'])",2,"86,168",58.0,205.0,7
183,197,5.99,155.75,96.0,15,1,1.8667,27.99,R,A Fast-Paced Reflection of a Explorer And a Butler who must Battle a Madman in An Abandoned Amusement Park,set([u'Commentaries']),9,"32,55,64,90,97,103,117,146,178",252.0,945.0,8
184,199,4.642174,122.4783,96.0,6,1,0.9333,29.99,R,A Emotional Reflection of a Frisbee And a Boat who must Reach a Pastry Chef in An Abandoned Amusement Park,set([u'Behind the Scenes']),8,"17,24,32,58,87,103,126,142",216.0,818.0,23
185,200,1.434815,132.1154,168.0,10,1,2.2167,27.99,PG-13,A Boring Reflection of a Dentist And a Mad Cow who must Chase a Secret Agent in A Shark Tank,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",3,"9,102,139",99.0,343.0,27
186,201,3.257333,126.2143,168.0,9,1,2.9333,18.99,PG,A Lacklusture Drama of a Student And a Monkey who must Sink a Womanizer in A MySQL Convention,"set([u'Trailers', u'Deleted Scenes'])",3,"17,26,35",80.0,302.0,15
187,202,5.836154,122.2308,120.0,5,1,2.6833,26.99,G,A Epic Story of a A Shark And a Student who must Confront a Explorer in The Gulf of Mexico,"set([u'Deleted Scenes', u'Behind the Scenes'])",5,"5,69,70,127,129",136.0,528.0,13
188,203,5.99,103.9375,120.0,14,1,1.4,9.99,G,A Fast-Paced Saga of a Pastry Chef And a Monkey who must Sink a Composer in Ancient India,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",7,"5,13,39,41,52,74,153",195.0,719.0,16
189,204,2.94,128.75,96.0,7,1,1.7667,25.99,PG,A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",6,"9,25,37,106,125,165",173.0,666.0,20
190,205,2.275714,99.5,72.0,1,1,0.9667,22.99,NC-17,A Insightful Reflection of a A Shark And a Dog who must Kill a Butler in An Abandoned Amusement Park,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",5,"8,11,68,79,102",144.0,532.0,14
191,206,2.064074,149.3333,144.0,6,1,2.4,25.99,G,A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank,"set([u'Behind the Scenes', u'Commentaries'])",6,"94,103,131,150,159,188",178.0,648.0,27
192,207,5.573333,147.0,168.0,9,1,2.0167,26.99,PG,A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California,set([u'Commentaries']),8,"49,66,80,87,92,95,141,146",233.0,866.0,12
193,208,3.323333,128.8889,168.0,2,1,1.4833,16.99,PG-13,A Fateful Story of a Robot And a Dentist who must Defeat a Astronaut in New Orleans,"set([u'Behind the Scenes', u'Commentaries'])",10,"12,19,63,108,120,130,154,159,168,186",264.0,1056.0,9
194,209,3.759231,137.3077,144.0,7,1,1.65,24.99,NC-17,A Touching Documentary of a Husband And a Hunter who must Escape a Boy in The Sahara Desert,"set([u'Deleted Scenes', u'Behind the Scenes'])",2,"96,107",65.0,233.0,13
195,210,7.535455,126.1818,72.0,1,1,2.1667,13.99,NC-17,A Stunning Reflection of a Frisbee And a Husband who must Redeem a Dog in New Orleans,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",4,"59,114,133,157",114.0,435.0,11
196,211,5.545556,126.0,168.0,10,1,2.75,20.99,PG-13,A Brilliant Documentary of a Astronaut And a Squirrel who must Succumb a Student in The Gulf of Mexico,"set([u'Behind the Scenes', u'Commentaries'])",2,"48,62",55.0,195.0,9
197,212,5.212222,138.5556,168.0,1,1,3.0833,14.99,G,A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat,set([u'Deleted Scenes']),9,"19,23,41,80,89,90,98,128,170",257.0,1001.0,18
